Fecha,USD
23/09/2021,69.76
24/09/2021,70.59
27/09/2021,71.89
28/09/2021,71.76
29/09/2021,71.13
30/09/2021,71.25
01/10/2021,71.64
04/10/2021,73.52
05/10/2021,75.02
06/10/2021,73.84
07/10/2021,74.24
08/10/2021,75.22
11/10/2021,76.27
13/10/2021,75.85
14/10/2021,76.71
15/10/2021,77.6
18/10/2021,77.36
19/10/2021,77.78
20/10/2021,78.47
21/10/2021,77.64
22/10/2021,78.52
25/10/2021,78.9
26/10/2021,79.22
27/10/2021,77.47
28/10/2021,77.19
29/10/2021,77.6
03/11/2021,75.47
